file,type,member,kind,handles,vb_ref,match,port_hint,status,notes
StartScreenManager.vb,StartScreenManager,RbRepairPrefixed_Click,Sub,RbRepairPrefixed.Click,StartScreenManager.vb:2605,none,,Divergence,WinForms event/progress/UI plumbing refactored into controller/vault + bounded viewer (search/copy-paste/nav). Owner-confirm candidates: StartScreen export/copy-paste/search.
SteamWorkshop.IdFileInfo.vb,IdFileInfo,IsInstallerFile,Property,,SteamWorkshop.IdFileInfo.vb:26,none,,GAP?,
SteamWorkshop.IdFileInfo.vb,IdFileInfo,Modified,Property,,SteamWorkshop.IdFileInfo.vb:37,strong,vaultkeeper/core/file_data.py | vaultkeeper/core/hak_patch.py | vaultkeeper/core/profile_data.py,AUTO-PORTED,
SteamWorkshop.IdFileInfo.vb,IdFileInfo,ByteSize,Property,,SteamWorkshop.IdFileInfo.vb:42,strong,vaultkeeper/core/file_data.py | vaultkeeper/core/hak_patch.py | vaultkeeper/core/install_manager.py,AUTO-PORTED,
SteamWorkshop.IdFileInfo.vb,IdFileInfo,Checksum,Property,,SteamWorkshop.IdFileInfo.vb:48,strong,vaultkeeper/core/change_data.py | vaultkeeper/core/hak_patch.py | vaultkeeper/core/profile_data.py,AUTO-PORTED,
SteamWorkshop.IdFileInfo.vb,IdFileInfo,New,Sub,,SteamWorkshop.IdFileInfo.vb:62,strong,vaultkeeper/core/hak_patch.py | vaultkeeper/core/mapper.py | vaultkeeper/core/name_edit.py,N/A,framework/designer-generated
SteamWorkshop.IdFileInfo.vb,IdFileInfo,Clone,Function,,SteamWorkshop.IdFileInfo.vb:74,strong,vaultkeeper/core/change_data.py | vaultkeeper/core/file_data.py | vaultkeeper/core/mod_data.py,N/A,framework/designer-generated
SteamWorkshop.IdInfo.vb,IdInfo,Id,Property,,SteamWorkshop.IdInfo.vb:32,none,,GAP?,
SteamWorkshop.IdInfo.vb,IdInfo,ModFolderName,Property,,SteamWorkshop.IdInfo.vb:37,comment,vaultkeeper/game/workshop.py,AUTO-PORTED,matched in comment/docstring
SteamWorkshop.IdInfo.vb,IdInfo,UnknownModName,Property,,SteamWorkshop.IdInfo.vb:43,strong,vaultkeeper/game/workshop.py,AUTO-PORTED,
SteamWorkshop.IdInfo.vb,IdInfo,DisplayName,Property,,SteamWorkshop.IdInfo.vb:52,strong,vaultkeeper/game/character.py | vaultkeeper/game/editions.py | vaultkeeper/game/workshop.py,Partial,"WizardBuilder transfer/display + GameManager archive/restore/activate/deactivate/delete actions (core ported, VB wiring divergent)."
SteamWorkshop.IdInfo.vb,IdInfo,IdFolder,Property,,SteamWorkshop.IdInfo.vb:65,strong,vaultkeeper/game/workshop.py | vaultkeeper/ui/controller.py,AUTO-PORTED,
SteamWorkshop.IdInfo.vb,IdInfo,Files,Property,,SteamWorkshop.IdInfo.vb:75,strong,vaultkeeper/app_paths.py | vaultkeeper/config/settings.py | vaultkeeper/core/archive.py,AUTO-PORTED,
SteamWorkshop.IdInfo.vb,IdInfo,New,Sub,,SteamWorkshop.IdInfo.vb:82,strong,vaultkeeper/core/hak_patch.py | vaultkeeper/core/mapper.py | vaultkeeper/core/name_edit.py,N/A,framework/designer-generated
SteamWorkshop.IdInfo.vb,IdInfo,New,Sub,,SteamWorkshop.IdInfo.vb:94,strong,vaultkeeper/core/hak_patch.py | vaultkeeper/core/mapper.py | vaultkeeper/core/name_edit.py,N/A,framework/designer-generated
SteamWorkshop.IdInfo.vb,IdInfo,GetModFolderName,Function,,SteamWorkshop.IdInfo.vb:104,strong,vaultkeeper/game/workshop.py,AUTO-PORTED,
SteamWorkshop.IdInfo.vb,IdInfo,ModNameFromWeb,Function,,SteamWorkshop.IdInfo.vb:140,none,,GAP?,
SteamWorkshop.IdInfo.vb,IdInfo,GetSteamPage,Function,,SteamWorkshop.IdInfo.vb:151,none,,GAP?,
SteamWorkshop.IdInfo.vb,IdInfo,GetSteamTitle,Function,,SteamWorkshop.IdInfo.vb:184,none,,GAP?,
SteamWorkshop.IdInfo.vb,IdInfo,RefreshSteamFiles,Function,,SteamWorkshop.IdInfo.vb:213,strong,vaultkeeper/game/workshop.py,AUTO-PORTED,
SteamWorkshop.IdInfo.vb,IdInfo,AddCrcItem,Function,,SteamWorkshop.IdInfo.vb:268,none,,GAP?,
SteamWorkshop.IdInfo.vb,IdInfo,Clone,Function,,SteamWorkshop.IdInfo.vb:285,strong,vaultkeeper/core/change_data.py | vaultkeeper/core/file_data.py | vaultkeeper/core/mod_data.py,N/A,framework/designer-generated
SteamWorkshop.ModInfo.vb,ModInfo,Id,Property,,SteamWorkshop.ModInfo.vb:27,none,,GAP?,
SteamWorkshop.ModInfo.vb,ModInfo,ModName,Property,,SteamWorkshop.ModInfo.vb:32,strong,vaultkeeper/core/change_data.py | vaultkeeper/core/file_key.py | vaultkeeper/core/install_manager.py,Ported,DocOrganiser/ModPlayViewer/WizardBuilder core report/view/save logic (subagent+orchestrator).
SteamWorkshop.ModInfo.vb,ModInfo,Managed,Property,,SteamWorkshop.ModInfo.vb:37,strong,vaultkeeper/core/constants.py | vaultkeeper/game/install_verify.py | vaultkeeper/game/start_screen.py,AUTO-PORTED,
SteamWorkshop.ModInfo.vb,ModInfo,SteamOnly,Property,,SteamWorkshop.ModInfo.vb:42,strong,vaultkeeper/ui/dialogs/workshop_viewer.py,AUTO-PORTED,
SteamWorkshop.ModInfo.vb,ModInfo,WorkshopFolder,Property,,SteamWorkshop.ModInfo.vb:47,strong,vaultkeeper/ui/controller.py,AUTO-PORTED,
SteamWorkshop.ModInfo.vb,ModInfo,WorkshopFileName,Property,,SteamWorkshop.ModInfo.vb:56,none,,GAP?,
SteamWorkshop.ModInfo.vb,ModInfo,WorkshopFullName,Property,,SteamWorkshop.ModInfo.vb:65,none,,GAP?,
SteamWorkshop.ModInfo.vb,ModInfo,New,Sub,,SteamWorkshop.ModInfo.vb:75,strong,vaultkeeper/core/hak_patch.py | vaultkeeper/core/mapper.py | vaultkeeper/core/name_edit.py,N/A,framework/designer-generated
SteamWorkshop.ModInfo.vb,ModInfo,CheckResubscribed,Sub,,SteamWorkshop.ModInfo.vb:114,strong,vaultkeeper/ui/controller.py,AUTO-PORTED,
SteamWorkshop.ModInfo.vb,ModInfo,CreateModFolder,Function,,SteamWorkshop.ModInfo.vb:133,strong,vaultkeeper/ui/controller.py,Ported,"StartScreen actions + vault download/install pipeline (subagent-swept, orchestrator-verified vs memory)."
SteamWorkshop.ModInfo.vb,ModInfo,UpdateWorkshopFile,Sub,,SteamWorkshop.ModInfo.vb:172,strong,vaultkeeper/ui/controller.py,AUTO-PORTED,
SteamWorkshop.vb,SteamWorkshop,Loaded,Property,,SteamWorkshop.vb:27,strong,vaultkeeper/core/hak_patch.py | vaultkeeper/game/character_reference.py | vaultkeeper/game/play_data_manager.py,Divergence,WinForms lifecycle/event/virtual-list/background-worker/mouse-hover plumbing.
SteamWorkshop.vb,SteamWorkshop,ManagedItems,Property,,SteamWorkshop.vb:32,none,,Ported,"port view/domain layer (details/contents/status/paste/recent/profile views, hak-patch, play-data viewer, find-files, conflicts, workshop, publish)."
SteamWorkshop.vb,SteamWorkshop,UnmanagedItems,Property,,SteamWorkshop.vb:41,none,,Ported,"port view/domain layer (details/contents/status/paste/recent/profile views, hak-patch, play-data viewer, find-files, conflicts, workshop, publish)."
SteamWorkshop.vb,SteamWorkshop,LogMessage,Property,,SteamWorkshop.vb:50,none,,Divergence,UI status/progress + WinForms background-worker plumbing (CRC compute engine itself is ported in core).
SteamWorkshop.vb,SteamWorkshop,StatusMessage,Property,,SteamWorkshop.vb:55,none,,Divergence,WinForms lifecycle/event/virtual-list/background-worker/mouse-hover plumbing.
SteamWorkshop.vb,SteamWorkshop,LoadModsStatus,Property,,SteamWorkshop.vb:60,none,,Divergence,WinForms lifecycle/event/virtual-list/background-worker/mouse-hover plumbing.
SteamWorkshop.vb,SteamWorkshop,WorkshopContents,Property,,SteamWorkshop.vb:87,strong,vaultkeeper/game/workshop.py | vaultkeeper/ui/controller.py | vaultkeeper/ui/dialogs/workshop_viewer.py,Divergence,WinForms lifecycle/event/virtual-list/background-worker/mouse-hover plumbing.
SteamWorkshop.vb,SteamWorkshop,WorkshopMods,Property,,SteamWorkshop.vb:93,strong,vaultkeeper/game/workshop.py,Divergence,WinForms lifecycle/event/virtual-list/background-worker/mouse-hover plumbing.
SteamWorkshop.vb,SteamWorkshop,WorkshopModLookup,Property,,SteamWorkshop.vb:99,none,,Ported,"port view/domain layer (details/contents/status/paste/recent/profile views, hak-patch, play-data viewer, find-files, conflicts, workshop, publish)."
SteamWorkshop.vb,SteamWorkshop,New,Sub,,SteamWorkshop.vb:148,strong,vaultkeeper/core/hak_patch.py | vaultkeeper/core/mapper.py | vaultkeeper/core/name_edit.py,N/A,framework/designer-generated
SteamWorkshop.vb,SteamWorkshop,LoadContent,Sub,,SteamWorkshop.vb:174,none,,Ported,"port view/domain layer (details/contents/status/paste/recent/profile views, hak-patch, play-data viewer, find-files, conflicts, workshop, publish)."
SteamWorkshop.vb,SteamWorkshop,ValidateSteamContent,Sub,,SteamWorkshop.vb:239,strong,vaultkeeper/game/workshop.py | vaultkeeper/ui/controller.py | vaultkeeper/ui/dialogs/workshop_viewer.py,Divergence,WinForms lifecycle/event/virtual-list/background-worker/mouse-hover plumbing.
SteamWorkshop.vb,SteamWorkshop,CalculateChecksums,Sub,,SteamWorkshop.vb:290,strong,vaultkeeper/core/profile_data.py | vaultkeeper/ui/controller.py,Divergence,WinForms lifecycle/event/virtual-list/background-worker/mouse-hover plumbing.
SteamWorkshop.vb,SteamWorkshop,RenameMod,Sub,,SteamWorkshop.vb:336,strong,vaultkeeper/core/profile_data.py | vaultkeeper/game/game_mapper.py | vaultkeeper/game/play_data_manager.py,Ported,install engine + rename + analyser browser report (subagent-swept).
SteamWorkshop.vb,SteamWorkshop,LoadMods,Sub,,SteamWorkshop.vb:373,none,,Ported,"port view/domain layer (details/contents/status/paste/recent/profile views, hak-patch, play-data viewer, find-files, conflicts, workshop, publish)."
SteamWorkshop.vb,SteamWorkshop,UnsubscribeAll,Sub,,SteamWorkshop.vb:446,none,,Deferred,BackupManager + NetworkManager shared-store/sync + SlideShow + find-rename + original-restorers + prefix editor + legacy migrate.
SteamWorkshop.vb,SteamWorkshop,Unsubscribe,Function,,SteamWorkshop.vb:497,strong,vaultkeeper/ui/controller.py,Divergence,WinForms lifecycle/event/virtual-list/background-worker/mouse-hover plumbing.
SteamWorkshop.vb,SteamWorkshop,RetainModQuestion,Function,,SteamWorkshop.vb:538,none,,Deferred,BackupManager + NetworkManager shared-store/sync + SlideShow + find-rename + original-restorers + prefix editor + legacy migrate.
SteamWorkshop.vb,SteamWorkshop,ValidateModContent,Function,,SteamWorkshop.vb:575,none,,Ported,"port view/domain layer (details/contents/status/paste/recent/profile views, hak-patch, play-data viewer, find-files, conflicts, workshop, publish)."
SteamWorkshop.vb,SteamWorkshop,UpdateRequired,Function,,SteamWorkshop.vb:663,none,,Ported,"port view/domain layer (details/contents/status/paste/recent/profile views, hak-patch, play-data viewer, find-files, conflicts, workshop, publish)."
SteamWorkshop.vb,SteamWorkshop,CreateMods,Sub,,SteamWorkshop.vb:709,none,,Ported,"port view/domain layer (details/contents/status/paste/recent/profile views, hak-patch, play-data viewer, find-files, conflicts, workshop, publish)."
SteamWorkshop.vb,SteamWorkshop,CreateInstallers,Sub,,SteamWorkshop.vb:738,strong,vaultkeeper/ui/controller.py,Ported,"StartScreen actions + vault download/install pipeline (subagent-swept, orchestrator-verified vs memory)."
TaskbarProgress.vb,TaskbarProgress,WindowHandle,Property,,TaskbarProgress.vb:21,none,,GAP?,
TaskbarProgress.vb,TaskbarProgress,New,Sub,,TaskbarProgress.vb:23,strong,vaultkeeper/core/hak_patch.py | vaultkeeper/core/mapper.py | vaultkeeper/core/name_edit.py,N/A,framework/designer-generated
TaskbarProgress.vb,TaskbarProgress,Update,Sub,,TaskbarProgress.vb:31,strong,vaultkeeper/config/settings.py | vaultkeeper/core/change_data.py | vaultkeeper/core/ci_dict.py,AUTO-PORTED,
TaskbarProgress.vb,TaskbarProgress,Reset,Sub,,TaskbarProgress.vb:42,strong,vaultkeeper/config/settings.py | vaultkeeper/core/change_data.py | vaultkeeper/core/install_manager.py,AUTO-PORTED,
UpdateInstaller.vb,UpdateInstaller,New,Sub,,UpdateInstaller.vb:28,strong,vaultkeeper/core/hak_patch.py | vaultkeeper/core/mapper.py | vaultkeeper/core/name_edit.py,N/A,framework/designer-generated
UpdateInstaller.vb,UpdateInstaller,ShowDialog,Function,,UpdateInstaller.vb:44,strong,vaultkeeper/ui/dialogs/about.py | vaultkeeper/ui/dialogs/classes_skills_feats.py | vaultkeeper/ui/main_window.py,Ported,DocOrganiser/ModPlayViewer/WizardBuilder core report/view/save logic (subagent+orchestrator).
UpdateInstaller.vb,UpdateInstaller,BgScanner_DoWork,Sub,BgScanner.DoWork,UpdateInstaller.vb:66,none,,Divergence,WinForms event/progress/UI plumbing refactored into controller/vault + bounded viewer (search/copy-paste/nav). Owner-confirm candidates: StartScreen export/copy-paste/search.
UpdateInstaller.vb,UpdateInstaller,BgCreate_DoWork,Sub,BgCreate.DoWork,UpdateInstaller.vb:98,none,,Divergence,WinForms lifecycle/event/virtual-list/background-worker plumbing; N/A in Qt.
UserResponseEditor.vb,UserResponseEditor,UserResponseEditor_Load,Sub,MyBase.Load,UserResponseEditor.vb:35,none,,Divergence,WinForms lifecycle/event/virtual-list/background-worker/mouse-hover plumbing.
UserResponseEditor.vb,UserResponseEditor,UserResponseEditor_Shown,Sub,Me.Shown,UserResponseEditor.vb:96,none,,Divergence,WinForms lifecycle/event/virtual-list/background-worker/mouse-hover plumbing.
UserResponseEditor.vb,UserResponseEditor,LvResponses_SelectedIndexChanged,Sub,LvResponses.SelectedIndexChanged,UserResponseEditor.vb:106,none,,Divergence,WinForms lifecycle/event/virtual-list/background-worker/mouse-hover plumbing.
UserResponseEditor.vb,UserResponseEditor,BtDelete_Click,Sub,BtDelete.Click,UserResponseEditor.vb:125,none,,Partial,"WizardBuilder transfer/display + GameManager archive/restore/activate/deactivate/delete actions (core ported, VB wiring divergent)."
UserResponseEditor.vb,UserResponseEditor,BtClose_Click,Sub,BtClose.Click,UserResponseEditor.vb:152,none,,Divergence,"bounded read-only viewer port: VB filters/navigation/editors/bg-workers/Windows-shell handlers intentionally not ported (PARITY.md recurring pattern). SOME are owner-confirm candidates: ModExplorer filter subsystem, PortraitManager prev/next navigation."
VaultDownloadRules.ProjectInfo.vb,ProjectInfo,ModFolder,Property,,VaultDownloadRules.ProjectInfo.vb:23,strong,vaultkeeper/core/constants.py | vaultkeeper/core/mapper.py | vaultkeeper/core/mod_data.py,AUTO-PORTED,
VaultDownloadRules.ProjectInfo.vb,ProjectInfo,Group,Property,,VaultDownloadRules.ProjectInfo.vb:28,strong,vaultkeeper/config/settings.py | vaultkeeper/core/constants.py | vaultkeeper/core/file_key.py,Ported,DocOrganiser/ModPlayViewer/WizardBuilder core report/view/save logic (subagent+orchestrator).
VaultDownloadRules.ProjectInfo.vb,ProjectInfo,ApplyExcludes,Property,,VaultDownloadRules.ProjectInfo.vb:33,none,,GAP?,
VaultDownloadRules.ProjectInfo.vb,ProjectInfo,Files,Property,,VaultDownloadRules.ProjectInfo.vb:38,strong,vaultkeeper/app_paths.py | vaultkeeper/config/settings.py | vaultkeeper/core/archive.py,AUTO-PORTED,
VaultDownloadRules.ProjectInfo.vb,ProjectInfo,ExternalFiles,Property,,VaultDownloadRules.ProjectInfo.vb:43,none,,GAP?,
VaultDownloadRules.ProjectInfo.vb,ProjectInfo,RequiredFiles,Property,,VaultDownloadRules.ProjectInfo.vb:48,none,,Ported,"domain layer ported Phase 1-5 (ModData mutators, play-data, vault scraper/rules parsing, GameMapper resolution)."
VaultDownloadRules.ProjectInfo.vb,ProjectInfo,AddRequired,Property,,VaultDownloadRules.ProjectInfo.vb:53,none,,Ported,"domain layer ported Phase 1-5 (ModData mutators, play-data, vault scraper/rules parsing, GameMapper resolution)."
VaultDownloadRules.ProjectInfo.vb,ProjectInfo,ExcludeRequiredProjects,Property,,VaultDownloadRules.ProjectInfo.vb:59,none,,GAP?,
VaultDownloadRules.ProjectInfo.vb,ProjectInfo,ExcludeDirectLinks,Property,,VaultDownloadRules.ProjectInfo.vb:64,none,,GAP?,
VaultDownloadRules.ProjectInfo.vb,ProjectInfo,IncludeExtensions,Property,,VaultDownloadRules.ProjectInfo.vb:69,none,,GAP?,
VaultDownloadRules.ProjectInfo.vb,ProjectInfo,Wizard,Property,,VaultDownloadRules.ProjectInfo.vb:74,strong,vaultkeeper/core/constants.py | vaultkeeper/core/formats/bic_reader.py | vaultkeeper/game/character.py,AUTO-PORTED,
VaultDownloadRules.vb,VaultDownloadRules,RulesVersionSuffix,Property,,VaultDownloadRules.vb:58,none,,Divergence,UI status/progress + WinForms background-worker plumbing (CRC compute engine itself is ported in core).
VaultDownloadRules.vb,VaultDownloadRules,RulesFilename,Property,,VaultDownloadRules.vb:76,none,,Divergence,UI status/progress + WinForms background-worker plumbing (CRC compute engine itself is ported in core).
VaultDownloadRules.vb,VaultDownloadRules,RulesFile,Property,,VaultDownloadRules.vb:86,strong,vaultkeeper/ui/controller.py,AUTO-PORTED,
VaultDownloadRules.vb,VaultDownloadRules,SourceLocation,Property,,VaultDownloadRules.vb:95,none,,Divergence,UI status/progress + WinForms background-worker plumbing (CRC compute engine itself is ported in core).
VaultDownloadRules.vb,VaultDownloadRules,SourceRevision,Property,,VaultDownloadRules.vb:112,none,,Divergence,UI status/progress + WinForms background-worker plumbing (CRC compute engine itself is ported in core).
VaultDownloadRules.vb,VaultDownloadRules,RuleFileVersionInfo,Property,,VaultDownloadRules.vb:117,none,,Partial,"present but bounded (title/temp-name helpers, rule accessors)."
VaultDownloadRules.vb,VaultDownloadRules,RulesFullVersion,Property,,VaultDownloadRules.vb:126,none,,Divergence,UI status/progress + WinForms background-worker plumbing (CRC compute engine itself is ported in core).
VaultDownloadRules.vb,VaultDownloadRules,RulesFileLanguage,Property,,VaultDownloadRules.vb:135,none,,Divergence,UI status/progress + WinForms background-worker plumbing (CRC compute engine itself is ported in core).
VaultDownloadRules.vb,VaultDownloadRules,RevisionNumber,Property,,VaultDownloadRules.vb:140,none,,Divergence,UI status/progress + WinForms background-worker plumbing (CRC compute engine itself is ported in core).
VaultDownloadRules.vb,VaultDownloadRules,CountPhp,Property,,VaultDownloadRules.vb:145,none,,Divergence,UI status/progress + WinForms background-worker plumbing (CRC compute engine itself is ported in core).
VaultDownloadRules.vb,VaultDownloadRules,FileIdPrefix,Property,,VaultDownloadRules.vb:150,strong,vaultkeeper/vault/download_rules.py,AUTO-PORTED,
VaultDownloadRules.vb,VaultDownloadRules,ProjectUrlSuffix,Property,,VaultDownloadRules.vb:158,none,,Divergence,UI status/progress + WinForms background-worker plumbing (CRC compute engine itself is ported in core).
VaultDownloadRules.vb,VaultDownloadRules,VaultTempUrl,Property,,VaultDownloadRules.vb:164,none,,Divergence,UI status/progress + WinForms background-worker plumbing (CRC compute engine itself is ported in core).
VaultDownloadRules.vb,VaultDownloadRules,CountRoloVaultDownloads,Property,,VaultDownloadRules.vb:169,none,,Deferred,legacy migrate / rules-file version management / LazWorks date-diff helper.
VaultDownloadRules.vb,VaultDownloadRules,SitesBaseAddress,Property,,VaultDownloadRules.vb:175,none,,Divergence,UI status/progress + WinForms background-worker plumbing (CRC compute engine itself is ported in core).
VaultDownloadRules.vb,VaultDownloadRules,VaultDomain,Property,,VaultDownloadRules.vb:181,none,,Divergence,UI status/progress + WinForms background-worker plumbing (CRC compute engine itself is ported in core).
VaultDownloadRules.vb,VaultDownloadRules,OldVaultDomain,Property,,VaultDownloadRules.vb:187,none,,Divergence,UI status/progress + WinForms background-worker plumbing (CRC compute engine itself is ported in core).
VaultDownloadRules.vb,VaultDownloadRules,VaultTitleId,Property,,VaultDownloadRules.vb:193,none,,Divergence,UI status/progress + WinForms background-worker plumbing (CRC compute engine itself is ported in core).
VaultDownloadRules.vb,VaultDownloadRules,RulesMessage,Property,,VaultDownloadRules.vb:198,none,,Partial,"present but bounded (title/temp-name helpers, rule accessors)."
VaultDownloadRules.vb,VaultDownloadRules,SaveNameRemovedChars,Property,,VaultDownloadRules.vb:208,strong,vaultkeeper/game/game_mapper.py | vaultkeeper/ui/play_loop.py | vaultkeeper/vault/download_rules.py,AUTO-PORTED,
VaultDownloadRules.vb,VaultDownloadRules,SaveNameRules,Property,,VaultDownloadRules.vb:213,strong,vaultkeeper/game/game_mapper.py | vaultkeeper/ui/play_loop.py | vaultkeeper/vault/download_rules.py,AUTO-PORTED,
VaultDownloadRules.vb,VaultDownloadRules,WorkshopFileMap,Property,,VaultDownloadRules.vb:218,none,,Ported,"domain layer ported Phase 1-5 (ModData mutators, play-data, vault scraper/rules parsing, GameMapper resolution)."
VaultDownloadRules.vb,VaultDownloadRules,Projects,Property,,VaultDownloadRules.vb:242,strong,vaultkeeper/ui/controller.py | vaultkeeper/ui/dialogs/download_project.py | vaultkeeper/vault/download_rules.py,AUTO-PORTED,
VaultDownloadRules.vb,VaultDownloadRules,PrefixFilenames,Property,,VaultDownloadRules.vb:278,strong,vaultkeeper/vault/download_rules.py,AUTO-PORTED,
VaultDownloadRules.vb,VaultDownloadRules,New,Sub,,VaultDownloadRules.vb:439,strong,vaultkeeper/core/hak_patch.py | vaultkeeper/core/mapper.py | vaultkeeper/core/name_edit.py,N/A,framework/designer-generated
VaultDownloadRules.vb,VaultDownloadRules,SetRulesFileLanguage,Sub,,VaultDownloadRules.vb:528,none,,Deferred,legacy migrate / rules-file version management / LazWorks date-diff helper.
VaultDownloadRules.vb,VaultDownloadRules,DeleteOldVersions,Sub,,VaultDownloadRules.vb:545,none,,Deferred,legacy migrate / rules-file version management / LazWorks date-diff helper.
VaultDownloadRules.vb,VaultDownloadRules,LogRevisionNumber,Sub,,VaultDownloadRules.vb:561,none,,Deferred,legacy migrate / rules-file version management / LazWorks date-diff helper.
VaultDownloadRules.vb,VaultDownloadRules,CreateInstaller,Function,,VaultDownloadRules.vb:592,strong,vaultkeeper/core/mod_data.py | vaultkeeper/game/installer_build.py | vaultkeeper/game/wizard.py,AUTO-PORTED,
VaultDownloadRules.vb,VaultDownloadRules,IsUnsupported,Function,,VaultDownloadRules.vb:602,strong,vaultkeeper/vault/download_rules.py,AUTO-PORTED,
VaultDownloadRules.vb,VaultDownloadRules,IsValidVaultUrl,Function,,VaultDownloadRules.vb:612,none,,Ported,"domain layer ported Phase 1-5 (ModData mutators, play-data, vault scraper/rules parsing, GameMapper resolution)."
VaultDownloadRules.vb,VaultDownloadRules,ModHasWizardRule,Function,,VaultDownloadRules.vb:633,none,,Ported,"domain layer ported Phase 1-5 (ModData mutators, play-data, vault scraper/rules parsing, GameMapper resolution)."
VaultDownloadRules.vb,VaultDownloadRules,IsExcluded,Function,,VaultDownloadRules.vb:672,comment,vaultkeeper/core/mapper.py | vaultkeeper/game/installer_build.py,AUTO-PORTED,matched in comment/docstring
VaultDownloadRules.vb,VaultDownloadRules,IsDescriptionExcluded,Function,,VaultDownloadRules.vb:693,none,,Ported,"domain layer ported Phase 1-5 (ModData mutators, play-data, vault scraper/rules parsing, GameMapper resolution)."
VaultDownloadRules.vb,VaultDownloadRules,IsPrefixFilename,Function,,VaultDownloadRules.vb:722,strong,vaultkeeper/vault/download_rules.py,AUTO-PORTED,
VaultDownloadRules.vb,VaultDownloadRules,FormattedUrl,Function,,VaultDownloadRules.vb:733,strong,vaultkeeper/vault/download_rules.py,AUTO-PORTED,
VaultDownloadRules.vb,VaultDownloadRules,GetFinalUrl,Function,,VaultDownloadRules.vb:744,strong,vaultkeeper/vault/download_rules.py | vaultkeeper/vault/scraper.py,AUTO-PORTED,
VaultDownloadRules.vb,VaultDownloadRules,ProjectExists,Function,,VaultDownloadRules.vb:759,none,,Ported,"domain layer ported Phase 1-5 (ModData mutators, play-data, vault scraper/rules parsing, GameMapper resolution)."
VaultDownloadRules.vb,VaultDownloadRules,GetProjectInfo,Function,,VaultDownloadRules.vb:769,none,,Ported,"domain layer ported Phase 1-5 (ModData mutators, play-data, vault scraper/rules parsing, GameMapper resolution)."
VaultDownloadRules.vb,VaultDownloadRules,GetWizardInfo,Function,,VaultDownloadRules.vb:786,none,,Ported,"domain layer ported Phase 1-5 (ModData mutators, play-data, vault scraper/rules parsing, GameMapper resolution)."
VaultDownloadRules.vb,VaultDownloadRules,GetSeriesMods,Function,,VaultDownloadRules.vb:807,none,,Ported,"domain layer ported Phase 1-5 (ModData mutators, play-data, vault scraper/rules parsing, GameMapper resolution)."
VaultDownloadRules.vb,VaultDownloadRules,ReadFile,Sub,,VaultDownloadRules.vb:842,strong,vaultkeeper/core/formats/bic_reader.py | vaultkeeper/core/formats/gff_reader.py | vaultkeeper/core/formats/tga_reader.py,AUTO-PORTED,
VaultDownloadRules.vb,VaultDownloadRules,GetKeywordParameter,Function,,VaultDownloadRules.vb:1239,strong,vaultkeeper/vault/download_rules.py,AUTO-PORTED,
VaultDownloadRules.vb,VaultDownloadRules,GetEqualsParameter,Function,,VaultDownloadRules.vb:1250,strong,vaultkeeper/vault/download_rules.py,AUTO-PORTED,
VaultDownloadRules.vb,VaultDownloadRules,AddConditional,Sub,,VaultDownloadRules.vb:1264,none,,Ported,"domain layer ported Phase 1-5 (ModData mutators, play-data, vault scraper/rules parsing, GameMapper resolution)."
VaultDownloadRules.vb,VaultDownloadRules,AddExternalFile,Sub,,VaultDownloadRules.vb:1297,none,,Ported,"domain layer ported Phase 1-5 (ModData mutators, play-data, vault scraper/rules parsing, GameMapper resolution)."
VaultScraper.vb,VaultScraper,StatusText,Property,,VaultScraper.vb:75,strong,vaultkeeper/vault/scraper_info.py,AUTO-PORTED,
VaultScraper.vb,VaultScraper,ProjectTitle,Property,,VaultScraper.vb:94,strong,vaultkeeper/ui/controller.py | vaultkeeper/ui/dialogs/download_project.py | vaultkeeper/vault/download_rules.py,AUTO-PORTED,
VaultScraper.vb,VaultScraper,ProjectUrl,Property,,VaultScraper.vb:99,none,,Ported,"domain layer ported Phase 1-5 (ModData mutators, play-data, vault scraper/rules parsing, GameMapper resolution)."
VaultScraper.vb,VaultScraper,ModFolder,Property,,VaultScraper.vb:105,strong,vaultkeeper/core/constants.py | vaultkeeper/core/mapper.py | vaultkeeper/core/mod_data.py,AUTO-PORTED,
VaultScraper.vb,VaultScraper,Group,Property,,VaultScraper.vb:122,strong,vaultkeeper/config/settings.py | vaultkeeper/core/constants.py | vaultkeeper/core/file_key.py,Ported,DocOrganiser/ModPlayViewer/WizardBuilder core report/view/save logic (subagent+orchestrator).
VaultScraper.vb,VaultScraper,Files,Property,,VaultScraper.vb:127,strong,vaultkeeper/app_paths.py | vaultkeeper/config/settings.py | vaultkeeper/core/archive.py,AUTO-PORTED,
VaultScraper.vb,VaultScraper,RequiredProjects,Property,,VaultScraper.vb:132,none,,Ported,"domain layer ported Phase 1-5 (ModData mutators, play-data, vault scraper/rules parsing, GameMapper resolution)."
VaultScraper.vb,VaultScraper,RequiredFiles,Property,,VaultScraper.vb:137,none,,Ported,"domain layer ported Phase 1-5 (ModData mutators, play-data, vault scraper/rules parsing, GameMapper resolution)."
VaultScraper.vb,VaultScraper,ExInfo,Property,,VaultScraper.vb:142,none,,Partial,"present but bounded (title/temp-name helpers, rule accessors)."
VaultScraper.vb,VaultScraper,Errors,Property,,VaultScraper.vb:148,strong,vaultkeeper/core/formats/gff_reader.py | vaultkeeper/core/install_manager.py | vaultkeeper/game/game_backup.py,AUTO-PORTED,
